user_id	contacts
9416731	{"contacts": [7809650, 10775564, 8608787, 8920177]}
9416833	{"contacts": [8726176]}
9419868	{"contacts": [2079795]}
9420365	{"contacts": [10076859]}
9420696	{"contacts": [10754243, 3998469, 9048544, 6728186, 2316874, 4097777, 137535, 6507045, 670565, 3623156, 1018243]}
9422009	{"contacts": [9916756]}
9422169	{"contacts": [8767796, 574390, 4426163, 3863444]}
9425159	{"contacts": [9588470, 2236844, 7459950]}
9425911	{"contacts": [2802113, 8112041]}
9426277	{"contacts": [6766941, 5377964]}
9426684	{"contacts": [3417629]}
9427145	{"contacts": [520986]}
9427169	{"contacts": [2508104, 9057880, 7013936, 10577366, 4406512]}
9427888	{"contacts": [4701483, 2997120]}
9429479	{"contacts": [1147495]}
9429546	{"contacts": [4281717, 10762404]}
9429567	{"contacts": [6657177, 7651555]}
9430778	{"contacts": [5203416, 1698914]}
9431074	{"contacts": [10065523]}
9431309	{"contacts": [9385365, 6010711]}
9431832	{"contacts": [9871210, 1923636, 872026, 5885136]}
9432959	{"contacts": [10758479]}
9433663	{"contacts": [8409612]}
9434219	{"contacts": [1462721, 4430780, 3951296]}
9435046	{"contacts": [6353396, 8754753, 1146963, 5653002, 2449589]}
9435289	{"contacts": [4989048]}
9436411	{"contacts": [2252349, 7553171, 1202518, 5696605]}
9437376	{"contacts": [2356680]}
9437409	{"contacts": [762467, 9362467]}
9438586	{"contacts": [1464325, 8258772, 601717, 9750081, 7420115]}
9438781	{"contacts": [1330141, 4004325, 6456487, 4451654, 3575703]}
9439069	{"contacts": [1183364]}
9439335	{"contacts": [3138105, 7935712]}
9439627	{"contacts": [9960810]}
9440144	{"contacts": [7991045]}
9440447	{"contacts": [10163864, 5764790, 9720431]}
9441207	{"contacts": [924083]}
9441492	{"contacts": [9035517]}
9442144	{"contacts": [2211839, 6351000, 554513, 6240326]}
9442387	{"contacts": [10590156, 1468745]}
9442900	{"contacts": [5455065, 9399862, 7114080, 1285411, 1875964]}
9443827	{"contacts": [8401340, 6731526, 7394978]}
9444483	{"contacts": [4980043, 9209390]}
9444506	{"contacts": [307243, 9040199, 502115, 2392082, 429000]}
9445006	{"contacts": [9697303]}
9445407	{"contacts": [9671458]}
9446406	{"contacts": [8162447, 4735387]}
9447163	{"contacts": [1140003]}
9447625	{"contacts": [8152251]}
9448288	{"contacts": [1334277, 9292300]}
9449046	{"contacts": [8700949, 4588734, 10489834, 7844798, 5809844, 6134978, 9970736, 7942830, 1183504, 10898393, 4755392, 6228516]}
9449268	{"contacts": [8523348]}
9450045	{"contacts": [2728103]}
9450696	{"contacts": [8448390, 5864469, 4227144]}
9451631	{"contacts": [9953643]}
9451978	{"contacts": [9742199, 8276049, 10400786, 243116]}
9453911	{"contacts": [6356123, 2533816, 6956709, 5485888, 4337232, 2588349, 6166617, 9996953, 1466938, 4424421, 7432698]}
9453962	{"contacts": [3881638]}
9454134	{"contacts": [762521, 1993130]}
9454446	{"contacts": [9008190, 9484032]}
9454623	{"contacts": [5026280]}
9455745	{"contacts": [8112041, 610615]}
9455763	{"contacts": [2033066, 2693449]}
9456071	{"contacts": [7979453]}
9456266	{"contacts": [6778691]}
9456685	{"contacts": [1325778]}
9458019	{"contacts": [952699]}
9458273	{"contacts": [7526764, 9159555]}
9458489	{"contacts": [3292811, 1541677]}
9458838	{"contacts": [2896739]}
9459299	{"contacts": [3335688]}
9461599	{"contacts": [6378620, 6161816]}
9461621	{"contacts": [1628685, 4001777, 5493667, 5791081, 4794406]}
9462776	{"contacts": [10917943, 2716622, 6278906]}
9463568	{"contacts": [4676967, 5298190, 2998018, 1240765]}
9463572	{"contacts": [10059129]}
9464600	{"contacts": [2826520]}
9464687	{"contacts": [1202230]}
9464752	{"contacts": [8320301]}
9465212	{"contacts": [7114080]}
9465304	{"contacts": [7895204]}
9465410	{"contacts": [9324059, 1416204]}
9465446	{"contacts": [4289030, 3477263, 4451324, 2401632, 9220016, 6012800, 3954741, 8961324, 3074542, 7503464, 4561598, 1026226, 3682199]}
9465808	{"contacts": [2108288, 4820292]}
9465962	{"contacts": [7231402, 10172871, 3748843, 2010229]}
9466087	{"contacts": [2828310]}
9466353	{"contacts": [6043257, 2388905, 5941707, 2747090, 3061281]}
9466435	{"contacts": [6689640, 6722700]}
9467362	{"contacts": [2880734, 2943409]}
9467868	{"contacts": [8163218, 5814343, 509954]}
9468267	{"contacts": [177118, 234244]}
9468884	{"contacts": [7834759]}
9469520	{"contacts": [10495419, 10955052]}
9469548	{"contacts": [4572640]}
9469941	{"contacts": [9434113]}
9470391	{"contacts": [8879187]}
9471744	{"contacts": [4870215, 10791111, 6980751, 9127054]}
9472328	{"contacts": [629932]}
9474243	{"contacts": [10187806]}
9475300	{"contacts": [10288513]}
9475379	{"contacts": [224348]}
9475597	{"contacts": [4327268]}
9476461	{"contacts": [10306503]}
9476616	{"contacts": [10453487, 9887027, 2951139, 5051739, 8324453]}
9478121	{"contacts": [7985978]}
9478756	{"contacts": [10760799, 3285799, 2993503, 1261254, 6280770]}
9479081	{"contacts": [2957203, 10929813, 5057571, 7434088]}
9479427	{"contacts": [2830429, 6689880]}
9480242	{"contacts": [7687261]}
9482062	{"contacts": [7655656]}
9482311	{"contacts": [10529054]}
9482576	{"contacts": [3913588]}
9482957	{"contacts": [7655771, 5685477]}
9483289	{"contacts": [8645641]}
9483292	{"contacts": [8865888, 9474439, 1269636]}
9483304	{"contacts": [7401523, 4783015]}
9483394	{"contacts": [239853]}
9484032	{"contacts": [8425400, 4922774, 841130, 9454446]}
9484760	{"contacts": [4869229, 10799674]}
9486386	{"contacts": [8398602, 10797713, 5219692, 9142349]}
9486709	{"contacts": [7381722]}
9487292	{"contacts": [3007985]}
9488691	{"contacts": [9074188]}
9489743	{"contacts": [7104509, 3574078, 4180838, 1234865]}
9489978	{"contacts": [10673141]}
9490657	{"contacts": [300442]}
9491222	{"contacts": [4412876]}
9493575	{"contacts": [5684969]}
9495028	{"contacts": [9912517, 6973497, 5236254, 6434438]}
9496755	{"contacts": [10964219]}
9496793	{"contacts": [8595647]}
9497150	{"contacts": [2598789, 8516545]}
9497900	{"contacts": [7518010, 8429277, 7205373, 2208108]}
9497998	{"contacts": [9018483, 1678828, 5004772, 6485939, 2683895, 2688571, 5634573, 4459089, 4461942, 4170243, 3603081, 2424529, 4489402, 2455977, 5699575, 5409493, 3053947, 253649]}
9498320	{"contacts": [2240954, 5702323]}
9498843	{"contacts": [8741643, 10009515]}
9499880	{"contacts": [5869880, 10292603]}
9500339	{"contacts": [2141084]}
9500668	{"contacts": [5315189, 2369305, 10324946, 4759851]}
9501858	{"contacts": [2121632]}
9502652	{"contacts": [8410028]}
9503199	{"contacts": [3690175]}
9503366	{"contacts": [3340782, 7477868]}
9503396	{"contacts": [8984602]}
9503462	{"contacts": [2845095]}
9504230	{"contacts": [7512478]}
9504673	{"contacts": [7453969, 4512765]}
9504735	{"contacts": [8320443]}
9505609	{"contacts": [5764790, 6493187]}
9505634	{"contacts": [2485442]}
9506415	{"contacts": [402087]}
9507053	{"contacts": [10641452, 2150688]}
9507362	{"contacts": [9964082]}
9510430	{"contacts": [5279202]}
9511589	{"contacts": [8890880]}
9512290	{"contacts": [770779, 1817815, 9848258]}
9512302	{"contacts": [2128895]}
9513350	{"contacts": [995475]}
9513567	{"contacts": [6657873]}
9515528	{"contacts": [5447942]}
9517593	{"contacts": [9157847]}
9517881	{"contacts": [4872359, 7553376, 10648406, 8906740]}
9518111	{"contacts": [4102683, 4798606, 3642326]}
9518493	{"contacts": [10804633]}
9518500	{"contacts": [5075535]}
9519131	{"contacts": [451299, 5839853, 8488402]}
9519660	{"contacts": [1750387, 9156790, 1240964, 5390031]}
9521597	{"contacts": [8703962, 2828310, 4757218, 4757731, 7754774]}
9522016	{"contacts": [848381, 6214850]}
9522132	{"contacts": [4720415]}
9522443	{"contacts": [10713993]}
9522921	{"contacts": [1359016, 41295, 7896986, 8284367, 4775048, 2716622, 5080151, 1604960]}
9523518	{"contacts": [6375839, 9083559, 6798782, 7742072]}
9524250	{"contacts": [5462928]}
9525902	{"contacts": [8614198]}
9528951	{"contacts": [761725, 893599]}
9529429	{"contacts": [1628402, 4142354, 394850]}
9530315	{"contacts": [2164797]}
9531853	{"contacts": [3703665]}
9532596	{"contacts": [449387, 9468145]}
9535444	{"contacts": [2543129]}
9537061	{"contacts": [4286884]}
9537357	{"contacts": [8890880]}
9540724	{"contacts": [10161164, 9573369, 7809710, 1072147, 5494905, 817650, 1136778, 554025, 155314, 1810147, 2743247, 3632427, 1021666]}
9540872	{"contacts": [2251695]}
9541438	{"contacts": [1429609]}
9542097	{"contacts": [535367]}
9542774	{"contacts": [6153512]}
9545132	{"contacts": [2671109, 5689737]}
9545629	{"contacts": [5764790]}
9546440	{"contacts": [5562334]}
9546861	{"contacts": [9532979]}
9549016	{"contacts": [4799446]}
9549375	{"contacts": [6049763]}
9549715	{"contacts": [3157616]}
9551496	{"contacts": [7766451]}
9551856	{"contacts": [7354203, 1882125]}
9551880	{"contacts": [10478830]}
9557642	{"contacts": [8311743, 3643028]}
9558051	{"contacts": [4693608, 5729745]}
9558492	{"contacts": [6779647]}
9559030	{"contacts": [9817713]}
9560376	{"contacts": [8716501, 412449]}
9560610	{"contacts": [6197274, 976442]}
9561807	{"contacts": [10798564]}
9564197	{"contacts": [6947891, 9636109, 3959951]}
9564527	{"contacts": [2845095]}
9565083	{"contacts": [648001]}
9566529	{"contacts": [1165568]}
9567498	{"contacts": [4315341, 6862044]}
9568343	{"contacts": [9194547]}
9568345	{"contacts": [6917017]}
9569934	{"contacts": [4630789]}
9570288	{"contacts": [10336961]}
9571447	{"contacts": [7220470, 9299289, 10477904, 28337]}
9571553	{"contacts": [8728130]}
9571804	{"contacts": [457240, 6738656, 9993046, 2098190, 10710637]}
9572089	{"contacts": [7827849]}
9572167	{"contacts": [6338924, 5172526, 2525374, 1647965, 6724688, 120147, 1458603, 5327671, 6849993]}
9573041	{"contacts": [3713021, 7268306, 5812126]}
9574099	{"contacts": [9581698]}
9574628	{"contacts": [10160848, 3688620, 9308283, 2609101, 1839434]}
9575401	{"contacts": [3010195]}
9575614	{"contacts": [744743, 2223448]}
9576133	{"contacts": [6366227, 1137936]}
9576156	{"contacts": [6357931, 5510615]}
9576939	{"contacts": [6335795, 3392580, 10470887, 79763, 580216, 9802852]}
9577073	{"contacts": [3396000, 6976026]}
9577378	{"contacts": [5191134, 8258649, 4479302]}
9577439	{"contacts": [6043522, 1037353, 5166769]}
9577679	{"contacts": [3980662, 891647, 8565255, 2173067]}
9577870	{"contacts": [1346057, 8712123, 5770052, 37821, 10202757, 5617119, 641922]}
9577985	{"contacts": [2807721, 6940616, 8452281, 10219757]}
9578010	{"contacts": [1622632, 5749013]}
9578169	{"contacts": [4876101, 8717108, 5480527, 8530161]}
9578790	{"contacts": [296640, 1937300, 2534918, 9634341]}
9578899	{"contacts": [5454399]}
9579232	{"contacts": [8139919, 964210, 726019]}
9579796	{"contacts": [4869600]}
9580443	{"contacts": [2875504]}
9580473	{"contacts": [4864676]}
9580482	{"contacts": [7810289, 5463735, 3117497, 10782154, 2646989, 10010665]}
9580671	{"contacts": [3688712, 303671, 9373746]}
9580746	{"contacts": [4581022, 3118081, 8122830, 765743, 8426901, 10194969, 3431943, 10804633, 4631366, 9958006, 8845073, 2667179, 5920970, 1828843]}
9581347	{"contacts": [6849993, 10973005]}
9581561	{"contacts": [3988063, 95048, 8867867]}
9582272	{"contacts": [3712265]}
9582631	{"contacts": [7238878, 3439631]}
9582739	{"contacts": [738648, 3105980, 3731871, 9619722, 8782689, 4140335]}
9583627	{"contacts": [8398725, 37089, 1237176, 5394243]}
9583746	{"contacts": [780355, 7015489, 2616238, 3800561]}
9584304	{"contacts": [294960, 7518644, 4037921, 576461]}
9584924	{"contacts": [2880603]}
9585001	{"contacts": [10557094, 10001110, 6773696, 591147, 9438335, 8874747, 8289909, 3042783, 2786459]}
9585817	{"contacts": [1622908, 27162, 595301]}
9586478	{"contacts": [4323576]}
9587247	{"contacts": [2517415, 1368982, 5631847]}
9587525	{"contacts": [6041789, 40349]}
9587698	{"contacts": [10529832]}
9587733	{"contacts": [6650909]}
9588349	{"contacts": [3399278, 6056172]}
9588571	{"contacts": [4411329]}
9588843	{"contacts": [6926406, 3715327]}
9589441	{"contacts": [2518308]}
9590127	{"contacts": [10768674]}
9590911	{"contacts": [451106, 9884016, 6356123, 1058584, 478101, 7265089, 1380338, 1384579, 4627724, 5243292, 3778704, 9961471, 3491168, 5562334, 9696734, 2965860, 5091494]}
9591020	{"contacts": [6724688]}
9592356	{"contacts": [8716832]}
9592693	{"contacts": [3694557, 4874442, 8163731]}
9593016	{"contacts": [7218098, 832034]}
9593253	{"contacts": [1335016, 1631631, 9000347, 6678147]}
9593576	{"contacts": [1917199, 8398524, 5759437, 5760906, 1344370, 6355737, 7866096, 106565]}
9593668	{"contacts": [2529932, 10697622]}
9594126	{"contacts": [4008045, 10503987]}
9594451	{"contacts": [181889]}
9594690	{"contacts": [9580764]}
9595413	{"contacts": [6383201, 10010665, 7420818]}
9595571	{"contacts": [9280095, 9576637, 7537047, 8237452]}
9595671	{"contacts": [10455417, 10179756, 4302242, 1360623, 5490695, 5295477, 7386313]}
9595854	{"contacts": [4708281, 5911670, 625961, 8600312]}
9596299	{"contacts": [10490085]}
9596303	{"contacts": [6044519, 15450, 4013691, 4022392, 9127054]}
9596430	{"contacts": [8700772, 5764790, 9897521]}
9596718	{"contacts": [314805, 6153016, 3799037]}
9597221	{"contacts": [3557943]}
9597263	{"contacts": [4649174, 2326777, 1494277, 1517469]}
9597421	{"contacts": [3425243, 6797532, 8003532, 5947116, 10367610]}
9597751	{"contacts": [4864676, 8989680, 9894707, 9114205]}
9598249	{"contacts": [7837442, 10259056]}
9598730	{"contacts": [6987218]}
9599166	{"contacts": [5840120, 129954, 7453999, 1582962]}
9599455	{"contacts": [1431333]}
9599648	{"contacts": [869035]}
9599790	{"contacts": [4306489]}
9600734	{"contacts": [1034225, 9179905]}
9600819	{"contacts": [7224744, 2851989, 9696734]}
9602200	{"contacts": [6641514, 5183688]}
9603440	{"contacts": [6628285]}
9604298	{"contacts": [1975541]}
9604443	{"contacts": [3843026]}
9604496	{"contacts": [6349546, 9013467, 9629570, 9712236]}
9605211	{"contacts": [2241001, 2543952, 775114, 2864100, 10302643, 4785779]}
9607118	{"contacts": [3717315]}
9607425	{"contacts": [5198943, 4072773]}
9607809	{"contacts": [8731456]}
9607837	{"contacts": [299550]}
9608193	{"contacts": [6923811]}
9608552	{"contacts": [4332917, 9383604]}
9608585	{"contacts": [7909893, 7071706, 1219884]}
9608909	{"contacts": [7948673]}
9609730	{"contacts": [47948, 2407013, 942735]}
9610054	{"contacts": [2135603]}
9610326	{"contacts": [1754288, 9756764]}
9611275	{"contacts": [10312792]}
9612358	{"contacts": [2058508]}
9612559	{"contacts": [4349643]}
9613010	{"contacts": [7897438]}
9613062	{"contacts": [739432, 8415930, 4676967]}
9613651	{"contacts": [6347746]}
9614405	{"contacts": [5206263]}
9614639	{"contacts": [8825633]}
9614866	{"contacts": [9865282, 9872511, 6050614, 7819355, 6134967, 9671982, 5094465, 1578198]}
9614867	{"contacts": [1336316]}
9615702	{"contacts": [8126999, 1070116, 10820324, 4351504]}
9615755	{"contacts": [8712931, 6389150, 1094516, 2888864]}
9616991	{"contacts": [1375633]}
9619461	{"contacts": [3123417]}
9619722	{"contacts": [9582739, 4883303]}
9620817	{"contacts": [6965463, 9039821]}
9621567	{"contacts": [10235009]}
9622152	{"contacts": [2220205, 6694036, 2895868]}
9624043	{"contacts": [6629491, 6338030, 5764790, 7266475, 10623727]}
9624177	{"contacts": [7237824, 9003411]}
9627359	{"contacts": [7234541]}
9627534	{"contacts": [10200937, 6268782]}
9628218	{"contacts": [1361500, 7857938, 10834950, 3867891]}
9628229	{"contacts": [3096925, 6344115, 7893393]}
9629198	{"contacts": [42520]}
9629216	{"contacts": [8732114]}
9629278	{"contacts": [8415768]}
9629625	{"contacts": [443691, 1064286, 1710237]}
9629799	{"contacts": [2215828, 8107293, 5472475, 4916817, 9094512]}
9630109	{"contacts": [5582587]}
9630677	{"contacts": [1075474]}
9631191	{"contacts": [5985452]}
9631410	{"contacts": [10234416]}
9633095	{"contacts": [7020739]}
9633786	{"contacts": [6639937, 7576886, 897951]}
9633809	{"contacts": [2226230]}
9634341	{"contacts": [9578790]}
9634882	{"contacts": [10200937]}
9635551	{"contacts": [474725]}
9636109	{"contacts": [9564197]}
9636291	{"contacts": [6662748, 1392984]}
9636616	{"contacts": [2810621, 2603253]}
9636740	{"contacts": [7516259, 4000571, 7543420, 8165703, 2879148, 6473271]}
9637365	{"contacts": [5195997, 10316709, 10933951]}
9642099	{"contacts": [4347250]}
9643992	{"contacts": [5519029]}
9645340	{"contacts": [2915389]}
9646123	{"contacts": [4574758, 25266]}
9648420	{"contacts": [32871, 6670075, 7275010, 9840270]}
9648596	{"contacts": [2307348]}
9649164	{"contacts": [10200937, 9322308]}
9649792	{"contacts": [2300646]}
9652415	{"contacts": [3104771]}
9652999	{"contacts": [1622521]}
9653790	{"contacts": [10848547]}
9656161	{"contacts": [5831910]}
9658764	{"contacts": [8111270]}
9660090	{"contacts": [1958738, 4366102, 5610978]}
9661029	{"contacts": [7636446]}
9661553	{"contacts": [7512679, 517292, 4987392]}
9662954	{"contacts": [3777167, 8266830, 4160081]}
9663121	{"contacts": [475572]}
9663367	{"contacts": [3454811, 4927296, 5692831, 4538938]}
9664060	{"contacts": [6043840, 3304329]}
9664188	{"contacts": [2872006]}
9664510	{"contacts": [3137644, 2895691]}
9664668	{"contacts": [9352137, 10715642]}
9665293	{"contacts": [9940204]}
9668513	{"contacts": [10497308, 2581779, 7309294, 2933520, 10883128, 9418678]}
9668647	{"contacts": [5860204]}
9671343	{"contacts": [4895480]}
9671458	{"contacts": [9445407]}
9672289	{"contacts": [1360014, 824297, 4956838, 5620223]}
9673247	{"contacts": [3409561, 7612347]}
9677494	{"contacts": [4207766]}
9677984	{"contacts": [1045611]}
9678765	{"contacts": [2234284]}
9679139	{"contacts": [5555822]}
9680435	{"contacts": [10790734]}
9681564	{"contacts": [10254170, 2387677, 2746191]}
9683029	{"contacts": [3413279, 10215912, 5222257, 3505303, 216065]}
9683332	{"contacts": [5747481, 2887424, 2650430]}
9685189	{"contacts": [5452379]}
9685197	{"contacts": [9365, 6052885, 1347110, 2895691, 8512567, 7359324, 2365967, 1788511, 7682352, 5931347, 6539779, 2149689]}
9685388	{"contacts": [7265089, 1727213, 1158945]}
9686702	{"contacts": [9928224, 4081278]}
9687338	{"contacts": [8846763, 697116]}
9687728	{"contacts": [2248817, 2547132, 5787136, 140388, 674341]}
9687735	{"contacts": [3123070]}
9687808	{"contacts": [5045241]}
9689255	{"contacts": [8699830, 811276, 526787, 7934908, 3520201, 4701593, 7371536, 10901030, 7676374, 1498967, 5094465]}
9689318	{"contacts": [10200998]}
9689796	{"contacts": [10468201]}
9690034	{"contacts": [10913781]}
9690096	{"contacts": [97553]}
9690485	{"contacts": [5547854]}
9691027	{"contacts": [2387959, 2760044]}
9691319	{"contacts": [5753387]}
9691344	{"contacts": [6662748, 4928387, 3199830, 1727213, 853806, 4120145]}
9692404	{"contacts": [1863919]}
9693067	{"contacts": [3415349, 8132626]}
9693826	{"contacts": [641047]}
9694608	{"contacts": [8812932]}
9696199	{"contacts": [4684848]}
9696417	{"contacts": [5791913]}
9696428	{"contacts": [7513008, 1920773, 596225]}
9696734	{"contacts": [9600819, 8437391, 2063945, 3337933]}
9697413	{"contacts": [10888423]}
9697866	{"contacts": [462335, 1962217, 3587268]}
9699397	{"contacts": [10207727, 323194, 9060439]}
9700306	{"contacts": [3986434, 6098235, 6456871, 3565797, 6820559, 6236210, 2141084, 409143, 233372, 6596511, 9257251]}
